-3.9909,0.1812
-3.9348,0.6022
-3.8787,0.7221
-3.8225,1.2916
-3.7664,1.3184
-3.7103,1.6166
-3.6542,1.7393
-3.5980,1.9512
-3.5419,2.0450
-3.4858,2.1737
-3.4297,2.2290
-3.3735,2.2881
-3.3174,2.3484
-3.2613,2.3508
-3.2052,2.3523
-3.1490,2.3693
-3.0929,2.3565
-3.0368,2.3320
-2.9807,2.3106
-2.9245,2.2833
-2.8684,2.2449
-2.8123,2.1922
-2.7562,2.1304
-2.7000,2.0899
-2.6439,2.0248
-2.5878,1.9682
-2.5317,1.9016
-2.4755,1.8423
-2.4194,1.7656
-2.3633,1.6969
-2.3072,1.6314
-2.2510,1.5615
-2.1949,1.4687
-2.1388,1.4004
-2.0827,1.3167
-2.0265,1.2409
-1.9704,1.1701
-1.9143,1.0852
-1.8582,1.0086
-1.8020,0.9163
-1.7459,0.8403
-1.6898,0.7657
-1.6337,0.6618
-1.5775,0.6178
-1.5214,0.5189
-1.4653,0.4216
-1.4091,0.3677
-1.3530,0.2716
-1.2969,0.1787
-1.2408,0.1086
-1.1846,0.0119
-1.1285,-0.0493
-1.0724,-0.1429
-1.0163,-0.2348
-0.9601,-0.3149
-0.9040,-0.4006
-0.8479,-0.4980
-0.7918,-0.5755
-0.7356,-0.6541
-0.6795,-0.7446
-0.6234,-0.8519
-0.5673,-0.9131
-0.5111,-1.0338
-0.4550,-1.0494
-0.3989,-1.1390
-0.3428,-1.2190
-0.2866,-1.3004
-0.2305,-1.3847
-0.1744,-1.5002
-0.1183,-1.5709
-0.0621,-1.6739
-0.0060,-1.7825
0.0501,-1.8642
0.1062,-1.9569
0.1624,-1.9921
0.2185,-2.0326
0.2746,-2.1206
0.3307,-2.1985
0.3869,-2.2189
0.4430,-2.2315
0.4991,-2.3522
0.5552,-2.3827
0.6114,-2.4020
0.6675,-2.4950
0.7236,-2.6249
0.7797,-2.6704
0.8359,-2.7563
0.8920,-2.8014
0.9481,-2.9907
1.0042,-3.1512
1.0604,-3.2573
1.1165,-3.4491
1.1726,-3.5125
1.2288,-3.7832
1.2849,-4.0154
1.3410,-4.3378
1.3971,-4.9058
1.4533,-5.5640
1.5094,-5.3191
